"","MSE1","MSE2","MSE3","MSEt4","MSE5","MSE6","X","Y"
"814",10.9275568590554,10.9336587212902,10.9406767997858,10.9485604758217,10.9572221525349,10.9665434405677,37299.8114266024,-389413.128400723
"815",10.9281626579253,10.9342116632991,10.9411788637205,10.9490143347719,10.9576309954394,10.9669107910664,46327.9723741694,-389413.128400723
"816",10.9279293717297,10.9339647120917,10.940921470057,10.9487499549708,10.9573631396962,10.9666428578089,55356.1333217364,-389413.128400723
"817",10.9266256240117,10.9326981766885,10.9396968211147,10.9475715091489,10.9562346807434,10.965567495852,64384.2942693034,-389413.128400723
"818",10.9256577166708,10.9317529893452,10.9387784223627,10.9466837677289,10.9553810995053,10.9647510739839,73412.4552168704,-389413.128400723
"819",10.9275151106731,10.9335008555217,10.9404168605372,10.9482141798083,10.9568060268299,10.9660740106123,82440.6161644373,-389413.128400723
"820",10.9276918336392,10.9336482550081,10.9405372589183,10.9483102737338,10.9568807338891,10.9661303234937,91468.7771120043,-389413.128400723
"821",10.9264966076093,10.9324889690695,10.9394180836743,10.9472349970299,10.9558526135892,10.9651519738317,100496.938059571,-389413.128400723
"822",10.9251171901219,10.9311563715678,10.938136483019,10.946008052775,10.9546833370504,10.9640426335673,109525.099007138,-389413.128400723
"823",10.9252450287286,10.9312641230759,10.9382257518202,10.9460806816045,10.95474130438,10.9640879573873,118553.259954705,-389413.128400723
"824",10.9255223955196,10.931518977601,10.9384589249393,10.9462932626071,10.9549345718478,10.9642633112231,127581.420902272,-389413.128400723
"825",10.9260506234571,10.932017707528,10.9389280503159,10.9467330066081,10.9553454531588,10.9646461038307,136609.581849839,-389413.128400723
"826",10.9276421292551,10.9335343249346,10.9403676436307,10.9480942769951,10.9566279376429,10.9658501463389,145637.742797406,-389413.128400723
"827",10.9292760028236,10.9350948472489,10.941852208573,10.9495010855899,10.9579560228267,10.9670993676591,154665.903744973,-389413.128400723
"828",10.930518548121,10.9362850732168,10.9429877557996,10.9505801495503,10.9589773980626,10.9680624684532,163694.06469254,-389413.128400723
"829",10.9314275202695,10.9371596728468,10.9438258371352,10.951379904807,10.9597374183352,10.968781786822,172722.225640107,-389413.128400723
"830",10.9320678948223,10.9377803917552,10.9444248999248,10.951955469167,10.9602878764213,10.9693058283914,181750.386587674,-389413.128400723
"831",10.9324567556929,10.9381633580157,10.9448001116283,10.9523210558139,10.9606420475628,10.9696469554453,190778.547535241,-389413.128400723
"832",10.9325705430092,10.9382859858631,10.9449299095545,10.9524561632384,10.9607805177162,10.9697868554082,199806.708482808,-389413.128400723
"833",10.9323369449924,10.9380793028893,10.9447487672325,10.9522987797957,10.9606448208549,10.9696706014953,208834.869430375,-389413.128400723
"834",10.9316033029232,10.9373979067764,10.9441187381651,10.9517185320349,10.9601121922227,10.9691829950673,217863.030377942,-389413.128400723
"835",10.9300442635952,10.9359320512425,10.9427460927826,10.9504379392329,10.9589214567773,10.9680790564562,226891.191325509,-389413.128400723
"836",10.9267579946543,10.9328232313828,10.9398167885064,10.9476880606335,10.9563489267369,10.9656800369388,235919.352273076,-389413.128400723
"837",10.9198235081423,10.9262451798179,10.9336013854811,10.941837307274,10.9508608364607,10.9605489813371,244947.513220643,-389413.128400723
"838",10.9255957953076,10.9317825697533,10.9388915565352,10.9468705092837,10.9556301551801,10.9650504803224,253975.67416821,-389413.128400723
"839",10.9320054813901,10.9379370973758,10.9447764269342,10.9524740387421,10.9609438095845,10.9700690677155,263003.835115777,-389413.128400723
"840",10.9364830620257,10.9422533411515,10.9489191496585,10.9564327953449,10.96471025102,10.9736371902632,272031.996063344,-389413.128400723
"841",10.9400368901491,10.9456898760654,10.9522274231958,10.9596030719904,10.9677343896047,10.9765089151694,281060.157010911,-389413.128400723
"842",10.9430786677176,10.9486381334664,10.955071951516,10.9623346207882,10.970345026611,10.9789923054825,290088.317958478,-389413.128400723
"843",10.9457771140593,10.9512584739542,10.9576045545531,10.9647706352518,10.9726767363984,10.9812134106134,299116.478906045,-389413.128400723
"844",10.9482261720547,10.9536402399079,10.9599098647307,10.9669909816926,10.9748046149313,10.9832426007989,308144.639853612,-389413.128400723
"845",10.9505059230012,10.9558596922771,10.9620602159524,10.9690640046445,10.9767929989894,10.9851402286615,317172.800801179,-389413.128400723
"846",10.9527001576034,10.9579966799749,10.9641313969363,10.9710613599164,10.9787093843925,10.9869696469151,326200.961748746,-389413.128400723
"847",10.9548843849643,10.960123161904,10.9661917096935,10.9730476270094,10.9806146035549,10.9887879558664,335229.122696313,-389413.128400723
"848",10.9570988056923,10.9622774305948,10.968277483998,10.9750571403893,10.9825409850603,10.990625488707,344257.28364388,-389413.128400723
"849",10.9593384439268,10.9644547146145,10.9703841630131,10.9770855658018,10.9844844228281,10.9924783706096,353285.444591447,-389413.128400723
"850",10.9615742461274,10.9666272986009,10.9724854133087,10.979107980266,10.9864214174139,10.9943245236902,362313.605539014,-389413.128400723
"851",10.9637799553243,10.9687701415362,10.9745574486124,10.9811018771747,10.9883307527974,10.9961440198125,371341.766486581,-389413.128400723
"852",10.9659427851594,10.9708710507364,10.976588688584,10.9830563004329,10.9902021022123,10.9979271599992,380369.927434148,-389413.128400723
"853",10.9680605541175,10.9729279496099,10.9785771642304,10.9849693901362,10.9920337151665,10.9996723023821,389398.088381715,-389413.128400723
"854",10.9701351982292,10.9749426934342,10.9805246460378,10.9868428288695,10.9938271842373,11.0013809484598,398426.249329282,-389413.128400723
"855",10.9721680821047,10.9769165994261,10.9824323997796,10.988677827452,10.9955836624403,11.0030541913408,407454.410276849,-389413.128400723
"856",10.9741582323898,10.9788487623629,10.9842995868616,10.9904736116293,10.9973024369484,11.004691376258,416482.571224416,-389413.128400723
"857",10.9761026840874,10.9807363838029,10.9861235760506,10.9922277161169,10.998981205454,11.0062903594314,425510.732171983,-389413.128400723
"858",10.9779976867959,10.9825759206109,10.9879010327277,10.9939370136873,11.0006170448469,11.0078484167221,434538.89311955,-389413.128400723
"859",10.979839839757,10.9843641655147,10.9896289435167,10.9955986830562,11.0022073221623,11.0093630980306,443567.054067117,-389413.128400723
"860",10.9816267631824,10.9860988857783,10.9913052215139,10.9972107802512,11.0037502320342,11.0108327311256,452595.215014684,-389413.128400723
"861",10.9833573076974,10.9877790218661,10.9929288940056,10.9987724153382,11.0052449625011,11.0122565767049,461623.375962251,-389413.128400723
"862",10.9850314631442,10.9894045998002,10.9945000186063,11.0002836725245,11.0066916192113,11.0136347567891,470651.536909818,-389413.128400723
"863",10.9866501304941,10.9909765132553,10.9960194759263,11.0017454136726,11.0080910399344,11.0149680802619,479679.697857385,-389413.128400723
"864",10.9882148661815,10.9924962795335,10.9974887375956,11.0031590586457,11.0094445873647,11.0162578481348,488707.858804952,-389413.128400723
"865",10.9897276540832,10.9939658220159,10.9989096595366,11.0045263896323,11.0107539646069,11.0175056801823,497736.019752519,-389413.128400723
"866",10.9911907244749,10.9953872974809,11.0002843179164,11.0058493959081,11.0120210688256,11.0187133774644,506764.180700086,-389413.128400723
"867",10.9926064204925,10.9967629687673,11.0016148882074,11.0071301594178,11.0132478834023,11.0198828210418,515792.341647653,-389413.128400723
"868",10.9939771049049,10.9980951159082,11.0029035608127,11.0083707749753,11.0144364027417,11.0210159013734,524820.50259522,-389413.128400723
"869",10.9953050981586,10.999385977102,11.004152485048,11.0095732973059,11.0155885823926,11.0221144715002,533848.663542786,-389413.128400723
"870",10.9464908803991,10.952041961615,10.9584415578587,10.965644693414,10.973571880143,10.9821147780993,-52981.7980490674,-380384.967453156
"871",10.9389438664364,10.9448162752683,10.9515517464052,10.9591017033621,10.9673828159309,10.9762828179562,-43953.6371015004,-380384.967453156
"872",10.9388284179867,10.9446671309526,10.9513738086756,10.9589003428783,10.9671635866001,10.9760511931784,-34925.4761539334,-380384.967453156
"873",10.939926837583,10.9456759792779,10.9522961297665,10.9597402926404,10.9679261559948,10.9767419287231,-25897.3152063664,-380384.967453156
"874",10.9387186498849,10.9444876854822,10.951133876168,10.9586100784998,10.9668335650301,10.975691900978,-16869.1542587994,-380384.967453156
"875",10.9358677239719,10.9417334932011,10.9484849282687,10.9560738518079,10.9644162317574,10.973398130101,-7840.99331123248,-380384.967453156
"876",10.9333018251549,10.9392501107726,10.9460922995962,10.9537793378003,10.9622260401978,10.97131710671,1187.16763633449,-380384.967453156
"877",10.9303590972586,10.9364082414209,10.943359982619,10.9511641772186,10.9597342782531,10.9689534265706,10215.3285839015,-380384.967453156
"878",10.9265731761836,10.9327665689479,10.9398719330428,10.9478375418546,10.9565750208928,10.9659655266224,19243.4895314685,-380384.967453156
"879",10.9288270866048,10.9348850563996,10.9418553221414,10.9496877999103,10.958295542008,10.9675608852966,28271.6504790355,-380384.967453156
"880",10.930498414831,10.9364523086598,10.943319125997,10.9510500667381,10.9595592800083,10.9687299902947,37299.8114266024,-380384.967453156
"881",10.9309714469524,10.936878686142,10.9437010360637,10.9513903146352,10.959861110399,10.9689969089247,46327.9723741694,-380384.967453156
"882",10.9307535056309,10.9366470703362,10.943458863128,10.9511409335529,10.959607927109,10.9687432253115,55356.1333217364,-380384.967453156
"883",10.9301557977113,10.9360543312485,10.9428746671328,10.9505688647945,10.9590514108917,10.9682053803557,64384.2942693034,-380384.967453156
"884",10.9297269730838,10.9356238294589,10.9424456908352,10.950144694061,10.958635243917,10.9678001918508,73412.4552168704,-380384.967453156
"885",10.9297022423314,10.9355799580459,10.9423851541693,10.9500702354797,10.9585497264976,10.9677064601219,82440.6161644373,-380384.967453156
"886",10.9294243303382,10.9352963402788,10.9420984948447,10.9497833035453,10.9582652587536,10.967427038782,91468.7771120043,-380384.967453156
"887",10.9288236176952,10.9347069659656,10.9415233665851,10.9492252290137,10.9577268224737,10.9669104991097,100496.938059571,-380384.967453156
"888",10.9283940529703,10.934283502426,10.9411083485068,10.9488209502604,10.9573354238498,10.9665338816009,109525.099007138,-380384.967453156
"889",10.9285011454685,10.9343751875193,10.9411857810324,10.9488854703704,10.9573884813252,10.9665769644073,118553.259954705,-380384.967453156
"890",10.9289621885336,10.9348082238437,10.9415909876748,10.9492633439484,10.9577397916692,10.9669027039782,127581.420902272,-380384.967453156
"891",10.9296857295606,10.9354954286127,10.9422411878689,10.9498762758308,10.9583155789036,10.967441829496,136609.581849839,-380384.967453156
"892",10.9307037340646,10.9364669864162,10.9431647803402,10.950750893224,10.9591407303352,10.9682175349313,145637.742797406,-380384.967453156
"893",10.9318043448503,10.9375204310238,10.9441690593241,10.9517045125012,10.9600427342624,10.9690675187387,154665.903744973,-380384.967453156
"894",10.9327890674503,10.9384660509026,10.9450734426713,10.9525659270031,10.9608599013606,10.9698396466596,163694.06469254,-380384.967453156
"895",10.9336001215122,10.9392484323801,10.9458250081362,10.9532848037747,10.9615445564219,10.9704889390636,172722.225640107,-380384.967453156
"896",10.9342271679068,10.9398575117949,10.9464140079952,10.953851748635,10.9620876920209,10.971006802881,181750.386587674,-380384.967453156
"897",10.9346512992755,10.9402751253782,10.9468230655399,10.9542502073362,10.962473602647,10.9713783978542,190778.547535241,-380384.967453156
"898",10.9348317275078,10.9404623083075,10.947015106072,10.9544450418711,10.9626691126048,10.9715725153699,199806.708482808,-380384.967453156
"899",10.9346981895658,10.9403520829152,10.9469265347808,10.954376100936,10.9626175377949,10.9715359264261,208834.869430375,-380384.967453156
"900",10.9341302283439,10.9398297622524,10.9464485855849,10.9539406249284,10.962222146412,10.9711778869497,217863.030377942,-380384.967453156
"901",10.9328998775493,10.9386784361655,10.9453756745475,10.9529445007778,10.9613003179931,10.9703271743906,226891.191325509,-380384.967453156
"902",10.9305154200299,10.9364304995132,10.9432648602366,10.9509697279995,10.9594590031445,10.9686154492817,235919.352273076,-380384.967453156
"903",10.9272958148032,10.9333925935353,10.9404096679019,10.948296061332,10.956963694572,10.9662936250731,244947.513220643,-380384.967453156
"904",10.9309172636903,10.9368789090333,10.9437517207358,10.951486145627,10.9599957831974,10.969163544223,253975.67416821,-380384.967453156
"905",10.9351253019554,10.9409310471817,10.9476371145555,10.9551956182038,10.9635221294497,10.9725017385765,263003.835115777,-380384.967453156
"906",10.9386324356784,10.9443185219082,10.9508946353222,10.9583141436978,10.9664942006437,10.9753217213414,272031.996063344,-380384.967453156
"907",10.9417319728032,10.9473188645851,10.953785891555,10.9610874401589,10.9691420209052,10.9778381649179,281060.157010911,-380384.967453156
"908",10.9445742755477,10.9500743930385,10.9564450737457,10.9636415795767,10.9715836371974,10.9801612600929,290088.317958478,-380384.967453156
"909",10.9472108112498,10.9526336115427,10.9589177203031,10.9660191658937,10.9738587806296,10.9823279524171,299116.478906045,-380384.967453156
"910",10.9496678517405,10.9550212523218,10.9612270247156,10.96824187284,10.9759876400298,10.9843569939956,308144.639853612,-380384.967453156
"911",10.9519816614378,10.9572717107559,10.9634054822197,10.9703402862796,10.9779989033283,10.9862752051091,317172.800801179,-380384.967453156
"912",10.9541997415633,10.9594301668325,10.965495895281,10.9723548018478,10.9799305563413,10.988118183557,326200.961748746,-380384.967453156
"913",10.9563679254645,10.9615402444135,10.9675396203523,10.974324476272,10.9818193489437,10.9899203891596,335229.122696313,-380384.967453156
"914",10.9585162186668,10.9636304943235,10.9695637166337,10.9762748570786,10.9836893134825,10.9917043512361,344257.28364388,-380384.967453156
"915",10.9606534777014,10.9657093172115,10.9715761211156,10.9782134151887,10.9855474574733,10.9934766211908,353285.444591447,-380384.967453156
"916",10.9627737838206,10.9677710396126,10.9735714177773,10.980135001472,10.9873889051678,10.9952326000822,362313.605539014,-380384.967453156
"917",10.9648671673884,10.9698061368965,10.9755405437348,10.9820310264923,10.9892055470716,10.9969646596732,371341.766486581,-380384.967453156
"918",10.9669264558737,10.9718077601266,10.9774769852772,10.9838953197221,10.990991560029,10.9986673246429,380369.927434148,-380384.967453156
"919",10.9689485482483,10.9737729497504,10.9793779291503,10.9857252174228,10.9927444313985,11.0003382334228,389398.088381715,-380384.967453156
"920",10.9709327147887,10.9757010139613,10.9812427220071,10.9875201048166,10.9944635846763,11.0019768471207,398426.249329282,-380384.967453156
"921",10.9728785741434,10.9775915996053,10.9830710381189,10.9892796824994,10.9961487454285,11.0035829147412,407454.410276849,-380384.967453156
"922",10.9747849699603,10.9794436206094,10.9848618612872,10.9910030029282,10.9977990328508,11.005155619732,416482.571224416,-380384.967453156
"923",10.9766498369317,10.9812551294297,10.9866133619856,10.9926883534892,10.9994128489295,11.0066934753369,425510.732171983,-380384.967453156
"924",10.9784706457805,10.9830237402059,10.9883232981745,10.9943336347154,11.0009882340499,11.0081946578124,434538.89311955,-380384.967453156
"925",10.9802449797965,10.98474717725,10.9899895350578,10.9959368509496,11.002523328518,11.0096574390573,443567.054067117,-380384.967453156
"926",10.9819709707649,10.9864236895637,10.9916104377018,10.9974964808205,11.0040167208887,11.0110805130112,452595.215014684,-380384.967453156
"927",10.9836475126025,10.9880522536099,10.9931850627511,10.9990116578391,11.0054676174931,11.0124631542735,461623.375962251,-380384.967453156
"928",10.9852742866923,10.9896325967677,10.9947131800621,11.0004821902848,11.0068758606712,11.0138052347852,470651.536909818,-380384.967453156
"929",10.9868516710983,10.9911651102727,10.9961951895657,11.0019084821472,11.0082418539004,11.0151071532028,479679.697857385,-380384.967453156
"930",10.9883805990201,10.9926507139156,10.9976319924612,11.0032914109958,11.0095664464447,11.0163697263579,488707.858804952,-380384.967453156
"931",10.9898624100396,10.9940907139871,10.9990248561066,11.004632199982,11.0108508125601,11.0175940756778,497736.019752519,-380384.967453156
"932",10.9912987171402,10.9954866763467,11.000375293347,11.005932303572,11.0120963437019,11.0187815258684,506764.180700086,-380384.967453156
"933",10.9926912982876,10.9968403229713,11.0016849641999,11.0071933144769,11.0133045607539,11.0199335224394,515792.341647653,-380384.967453156
"934",10.9445791696921,10.9502024452243,10.956678889877,10.9639627819476,10.9719737587477,10.9806025178967,-52981.7980490674,-371356.806505589
"935",10.9340071916236,10.940095617366,10.9470557933472,10.9548367430966,10.9633526207228,10.9724886256514,-43953.6371015004,-371356.806505589
"936",10.9347496361306,10.940764138574,10.9476540635279,10.9553693693616,10.9638248604452,10.9729061064094,-34925.4761539334,-371356.806505589
"937",10.9389510966348,10.9447301546903,10.9513833148261,10.9588633285755,10.9670875154928,10.9759436205642,-25897.3152063664,-371356.806505589
"938",10.9394890851223,10.94520732748,10.9518031820035,10.9592301843875,10.9674061791795,10.9762191832777,-16869.1542587994,-371356.806505589
"939",10.9383550419051,10.9440912375206,10.9507108853851,10.9581673975904,10.9663782377396,10.9752308222958,-7840.99331123248,-371356.806505589
"940",10.9366438357684,10.9424251726348,10.9490966128942,10.9566111298713,10.9648854916886,10.9738062115944,1187.16763633449,-371356.806505589
"941",10.9347583170112,10.9405938765282,10.9473263248637,10.9549080911048,10.9632551489184,10.9722530186711,10215.3285839015,-371356.806505589
"942",10.9332888799451,10.9391613356027,10.945936590588,10.9535667303719,10.9619671508126,10.9710226025829,19243.4895314685,-371356.806505589
"943",10.9330388795987,10.9388940155234,10.9456557465927,10.9532764397125,10.9616715600835,10.9707257326171,28271.6504790355,-371356.806505589
"944",10.9332100771116,10.9390306853812,10.9457607644424,10.9533531595956,10.9617236210076,10.9707568724931,37299.8114266024,-371356.806505589
"945",10.9331337049669,10.9389330105268,10.9456448198589,10.9532223006313,10.9615813435902,10.9706066426935,46327.9723741694,-371356.806505589
"946",10.9327718088339,10.9385643965468,10.945272792903,10.9528503143186,10.9612128270985,10.9702448440783,55356.1333217364,-371356.806505589
"947",10.9322498108242,10.9380444509424,10.9447582939234,10.9523446970963,10.9607194036497,10.9697666585986,64384.2942693034,-371356.806505589
"948",10.9317049897064,10.9375042766907,10.9442260246586,10.9518235942634,10.9602125791267,10.9692769412255,73412.4552168704,-371356.806505589
"949",10.9311335376544,10.9369405107204,10.9436730389677,10.9512844433968,10.9596901381562,10.9687737853659,82440.6161644373,-371356.806505589
"950",10.9304160593475,10.936239674124,10.9429919024118,10.9506259146517,10.959056849929,10.9681679923009,91468.7771120043,-371356.806505589
"951",10.9297507515327,10.9355912038131,10.9423629479884,10.9500189922187,10.9584742081204,10.96761152667,100496.938059571,-371356.806505589
"952",10.9296886732245,10.9355209249826,10.9422859204287,10.949936780382,10.9583884079774,10.967523691623,109525.099007138,-371356.806505589
"953",10.9302572763834,10.9360554160287,10.9427864336375,10.950403847349,10.9588229035514,10.9679267735987,118553.259954705,-371356.806505589
"954",10.9310495656997,10.9368067996603,10.943496292876,10.9510720279181,10.9594496886206,10.968512844792,127581.420902272,-371356.806505589
"955",10.9318930112427,10.9376104108698,10.9442589691904,10.9517931105416,10.9601289588889,10.9691505081446,136609.581849839,-371356.806505589
"956",10.932770265644,10.9384494211155,10.9450582168927,10.9525514899828,10.9608457986003,10.9698255762685,145637.742797406,-371356.806505589
"957",10.9336480860191,10.9392918073472,10.9458633246422,10.9533178441048,10.9615723354641,10.9705116689265,154665.903744973,-371356.806505589
"958",10.934482867174,10.9400956817851,10.9466342261369,10.9540540123321,10.9622723766675,10.9711745995498,163694.06469254,-371356.806505589
"959",10.9352472090168,10.9408346674155,10.9473456393739,10.9547358679862,10.9629229976365,10.9717926776822,172722.225640107,-371356.806505589
"960",10.9359102133854,10.9414791233399,10.947969247417,10.9553364708173,10.9634986721453,10.9723418123353,181750.386587674,-371356.806505589
"961",10.9364251600049,10.9419843881283,10.948462527952,10.9558154950461,10.9639613045263,10.9727861476015,190778.547535241,-371356.806505589
"962",10.9367369077498,10.9422978375403,10.9487754570781,10.9561255726306,10.9642662096395,10.9730836802795,199806.708482808,-371356.806505589
"963",10.9367877606758,10.9423644977105,10.9488558588596,10.9562173711936,10.9643669141519,10.973190782495,208834.869430375,-371356.806505589
"964",10.9365171184959,10.9421267542689,10.9486491681748,10.9560394050076,10.9642150096917,10.9730620909714,217863.030377942,-371356.806505589
"965",10.9358774983044,10.9415397039766,10.9481130791281,10.9555519547499,10.9637733268182,10.9726629266264,226891.191325509,-371356.806505589
"966",10.9349691645854,10.9406996101233,10.9473396181917,10.9548426214737,10.9631249047118,10.9720716851263,235919.352273076,-371356.806505589
"967",10.9345597859322,10.9403391187091,10.9470251971006,10.9545707732355,10.9628916680844,10.9718728501772,244947.513220643,-371356.806505589
"968",10.9357611500195,10.9415184566388,10.9481768341856,10.9556891644191,10.963971649177,10.9729098540911,253975.67416821,-371356.806505589
"969",10.9379657789312,10.943658349261,10.9502443418649,10.9576772578763,10.9658742017723,10.9747218682121,263003.835115777,-371356.806505589
"970",10.9404660207827,10.9460830105415,10.9525849679909,10.959926138156,10.9680246747429,10.9767685624781,272031.996063344,-371356.806505589
"971",10.9431252371541,10.9486608615956,10.9550725628985,10.9623153954892,10.9703086400337,10.9789416572266,281060.157010911,-371356.806505589
"972",10.9458346202706,10.9512872844513,10.9576069694922,10.9647495566497,10.9726354765137,10.9811554928663,290088.317958478,-371356.806505589
"973",10.9484622953801,10.9538360210508,10.9600678033199,10.9671143039298,10.9748970583869,10.9833081913295,299116.478906045,-371356.806505589
"974",10.9509447853697,10.9562462041295,10.962396941614,10.969354364388,10.9770410358419,10.9853503659022,308144.639853612,-371356.806505589
"975",10.9532838096126,10.9585192334034,10.9645954913082,10.9714705831222,10.9790680254194,10.9872824385296,317172.800801179,-371356.806505589
"976",10.9555104050182,10.9606845361251,10.966691245073,10.9734891120188,10.9810025496351,10.9891273297721,326200.961748746,-371356.806505589
"977",10.9576601135127,10.9627758847202,10.9687161682224,10.9754400921442,10.9828729279168,10.9909115584228,335229.122696313,-371356.806505589
"978",10.9597602783217,10.9648192666806,10.970694862887,10.9773467263208,10.9847009649904,10.9926555464816,344257.28364388,-371356.806505589
"979",10.9618259355635,10.9668289575337,10.9726408295546,10.9792217343693,10.9864986028085,10.9943704686055,353285.444591447,-371356.806505589
"980",10.9638619025048,10.9688095066689,10.9745583480713,10.9810691280723,10.9882695894122,10.9960598158861,362313.605539014,-371356.806505589
"981",10.9658675759318,10.9707603089062,10.9764468158514,10.9828883120719,10.9900133411581,10.9977230205406,371341.766486581,-371356.806505589
"982",10.9678409836561,10.9726794647707,10.9783044113499,10.9846775471666,10.9917282046528,10.9993585174042,380369.927434148,-371356.806505589
"983",10.9697806486719,10.9745655559549,10.9801297783511,10.9864355419649,10.9934129553259,11.0009651499439,389398.088381715,-371356.806505589
"984",10.9716857272605,10.9764177756895,10.9819221485552,10.9881615677353,10.9950669046704,11.0025422700902,398426.249329282,-371356.806505589
"985",10.9735554761761,10.9782354197894,10.9836808573683,10.9898549995494,10.9966894670747,11.0040893308173,407454.410276849,-371356.806505589
"986",10.9753888028027,10.980017456918,10.9854049350209,10.99151492878,10.9982797939865,11.0056055420287,416482.571224416,-371356.806505589
"987",10.9771841637698,10.9817624310374,10.9870930131074,10.9931400739378,10.999836689212,11.0070897904264,425510.732171983,-371356.806505589
"988",10.9789397517838,10.983468638575,10.9887434919333,10.9947289381616,11.0013587566123,11.0085407775784,434538.89311955,-371356.806505589
"989",10.9806537980356,10.9851344157564,10.9903548124614,10.9962800656356,11.0028446410201,11.0099572455141,443567.054067117,-371356.806505589
"990",10.9823248441993,10.9867583970018,10.9919257008304,10.9977922721125,11.0042932447974,11.0113381794892,452595.215014684,-371356.806505589
"991",10.9839519126836,10.9883396764317,10.9934553209745,10.9992647886057,11.0057038626538,11.0126829340685,461623.375962251,-371356.806505589
"992",10.9855345676457,10.9898778653713,10.9949433286163,11.0006973119096,11.007076228768,11.0139912769519,470651.536909818,-371356.806505589
"993",10.9870728928894,10.9913730707566,10.9963898502818,11.0020899843165,11.0084104972912,11.0152633703361,479679.697857385,-371356.806505589
"994",10.988567420909,10.9928258270921,10.9977954183261,11.0034433318316,11.0097071838338,11.0164997157187,488707.858804952,-371356.806505589
"995",10.9900190418553,10.9942370093741,10.9991608879816,11.0047581854692,11.0109670910872,11.017701083872,497736.019752519,-371356.806505589
"996",10.9914289115933,10.9956077452314,11.0004873537422,11.0060356019924,11.0121912339806,11.0188684444338,506764.180700086,-371356.806505589
"997",10.9927983693122,10.9969393362406,11.0017760745184,11.0072767930028,11.0133807727567,11.0200029029756,515792.341647653,-371356.806505589
"998",10.9456847602544,10.9512399751724,10.957648591457,10.9648657506511,10.9728118352136,10.9813781525519,-52981.7980490674,-362328.645558022
"999",10.9380327294525,10.9439151695187,10.9506655604866,10.9582353814487,10.9665411180626,10.9754701045635,-43953.6371015004,-362328.645558022
"1000",10.9360839756841,10.9420228891793,10.9488366756034,10.9564762565209,10.9648573045617,10.9738661377843,-34925.4761539334,-362328.645558022
"1001",10.9400843638453,10.9457975691626,10.9523845810716,10.9597989998553,10.9679589010647,10.9767526718645,-25897.3152063664,-362328.645558022
"1002",10.9408713411877,10.94651331914,10.9530320918204,10.9603821653079,10.9684822710665,10.9772212026299,-16869.1542587994,-362328.645558022
"1003",10.9403108535756,10.9459455477937,10.9524618395262,10.9598144047107,10.9679218996186,10.9766728230864,-7840.99331123248,-362328.645558022
"1004",10.9391570740254,10.9448127568632,10.9513556278449,10.9587402062585,10.9668847496628,10.9756771527847,1187.16763633449,-362328.645558022
"1005",10.9378281282957,10.9435138778106,10.9500925475601,10.9575183946319,10.9657091785054,10.9745520994827,10215.3285839015,-362328.645558022
"1006",10.9366583629599,10.9423682184038,10.9489763102509,10.9564367011784,10.9646667313622,10.9735529924827,19243.4895314685,-362328.645558022
"1007",10.9358397072295,10.9415591420942,10.9481813870861,10.9556604764044,10.9639135110919,10.972826660746,28271.6504790355,-362328.645558022
"1008",10.9352272611181,10.9409485175034,10.9475766284875,10.95506568661,10.9633326545933,10.9722633897747,37299.8114266024,-362328.645558022
"1009",10.93462381597,10.9403481315737,10.946983135095,10.9544829590066,10.9627644213941,10.9717130721998,46327.9723741694,-362328.645558022
"1010",10.9339957330251,10.9397258023628,10.9463702509506,10.9538832143205,10.9621813402684,10.9711498568698,55356.1333217364,-362328.645558022
"1011",10.9333639531233,10.9391015729291,10.9457570845751,10.9532845990384,10.9616005780662,10.970589923562,64384.2942693034,-362328.645558022
"1012",10.9326737481,10.9384234798239,10.9450944897983,10.9526408049031,10.9609786545664,10.9699925820383,73412.4552168704,-362328.645558022
"1013",10.9317595176917,10.9375339692896,10.9442331555041,10.9518108677521,10.9601829669955,10.9692335203266,82440.6161644373,-362328.645558022
"1014",10.9303773715305,10.9362011245062,10.9429534104582,10.9505874976215,10.9590186097492,10.9681300956063,91468.7771120043,-362328.645558022
"1015",10.9287162726473,10.9346059553022,10.94142793142,10.9491347485015,10.9576408212169,10.9668286373156,100496.938059571,-362328.645558022
"1016",10.9290850763623,10.9349485453132,10.9417448780587,10.9494269388052,10.9579093939802,10.9670749157933,109525.099007138,-362328.645558022
"1017",10.9308151608583,10.936592128371,10.9433002114327,10.9508932653676,10.959286909442,10.9683647014269,118553.259954705,-362328.645558022
"1018",10.9321778429153,10.9378894040303,10.9445303834965,10.9520553775265,10.9603807359742,10.9693907129858,127581.420902272,-362328.645558022
"1019",10.9332064543232,10.9388714821437,10.9454643211482,10.9529400832962,10.9612156471063,10.9701757893276,136609.581849839,-362328.645558022
"1020",10.9340535163778,10.9396833554053,10.946239325421,10.9536769141995,10.9619134095769,10.9708340145343,145637.742797406,-362328.645558022
"1021",10.9348151732497,10.9404164128142,10.946941929124,10.9543474994984,10.962550753677,10.9714372731295,154665.903744973,-362328.645558022
"1022",10.9355684066907,10.9411438131602,10.9476413892976,10.9550171588114,10.9631890675517,10.9720430666053,163694.06469254,-362328.645558022
"1023",10.9363536481856,10.9419038963612,10.9483739233188,10.9557199797057,10.9638603239991,10.9726812883386,172722.225640107,-362328.645558022
"1024",10.9371321538504,10.9426595748439,10.9491041731644,10.9564223885491,10.9645327690296,10.9733220192403,181750.386587674,-362328.645558022
